id	word_id	rel_word_id	relation
29242	14484	10967	synonym
29241	14484	12012	synonym
29239	14484	14458	related
29238	14484	40530	related
29240	14484	53488	related
26863	14489	2342	related
26862	14489	10474	related
31193	14496	41537	related
31194	14496	53956	related
4666	14506	18223	related
98754	14514	5718	related
98755	14514	6899	related
98756	14514	11776	synonym
98757	14514	14298	related
98758	14514	28866	synonym
10096	14519	51476	related
54096	14521	20693	related
54097	14521	23198	related
41088	14527	946	related
41089	14527	32771	related
26820	14530	1908	related
26821	14530	3272	related
26822	14530	6746	synonym
26819	14530	7944	related
43675	14531	313	synonym
43674	14531	3933	synonym
43673	14531	55894	synonym
696	14541	12133	related
697	14541	19787	synonym
4578	14542	4330	related
33493	14544	2203	related
33492	14544	2737	related
33494	14544	3565	related
33491	14544	4756	related
10712	14560	535	related
10714	14560	1229	related
10713	14560	10275	related
47879	14562	3490	synonym
47880	14562	4847	synonym
47878	14562	27214	related
47877	14562	49349	related
35680	14566	7565	related
35679	14566	18057	related
35682	14566	22863	related
35681	14566	27420	related
35683	14566	54594	related
28834	14582	20608	related
28835	14582	40436	related
34585	14588	876	related
34584	14588	14427	related
34587	14588	30459	related
34586	14588	53758	related
46076	14594	791	related
32394	14604	3733	related
14821	14607	21021	related
14822	14607	52388	related
52760	14609	3378	related
51965	14613	25684	related
51966	14613	50242	related
3937	14614	662	related
3936	14614	2266	related
3935	14614	4053	related
31988	14627	9892	related
31989	14627	10997	related
12073	14635	4676	related
12074	14635	6233	related
12075	14635	24491	related
54527	14638	6956	related
54528	14638	58138	related
25906	14647	26136	related
2718	14649	3723	related
2719	14649	7035	related
31930	14653	8001	related
31220	14657	12277	related
31222	14657	41553	related
31221	14657	53959	related
38384	14658	16488	synonym
38732	14659	10357	related
38731	14659	30446	related
13282	14665	2216	related
13283	14665	30989	related
33340	14666	5222	related
99632	14668	447	synonym
99633	14668	28083	synonym
99634	14668	54200	synonym
43101	14669	3161	related
43103	14669	8687	related
43102	14669	30465	related
42797	14680	2237	related
42795	14680	55720	related
42796	14680	55721	related
42798	14680	55722	related
42799	14680	55723	related
42800	14680	55724	related
42801	14680	55725	related
3433	14681	51147	synonym
3434	14681	51148	synonym
35924	14682	12118	related
35925	14682	13282	related
35922	14682	16480	related
35923	14682	25606	related
35921	14682	44834	related
13300	14684	7844	related
13299	14684	12052	related
13301	14684	19414	related
13302	14684	21112	related
46667	14689	8049	related
46669	14689	11151	related
46668	14689	49036	related
27324	14699	5758	related
27329	14699	8953	related
27325	14699	52952	related
27326	14699	52953	related
27327	14699	52954	related
27328	14699	52955	related
27330	14699	52956	related
99525	14700	27939	synonym
28096	14706	13269	related
41970	14707	178	related
41968	14707	1265	related
41964	14707	1504	related
41969	14707	3651	related
41972	14707	4928	synonym
41973	14707	5237	synonym
41971	14707	5983	synonym
41967	14707	8331	related
41966	14707	8586	related
41965	14707	47301	related
41962	14707	47302	related
41963	14707	47303	related
10473	14714	10070	related
10471	14714	12008	related
10472	14714	23808	related
10474	14714	42828	synonym
3765	14715	7790	related
45201	14720	30841	synonym
46534	14722	12424	related
46535	14722	24340	related
46533	14722	43840	related
34293	14735	9742	related
34294	14735	9983	related
49732	14740	31417	related
49733	14740	56963	related
25872	14757	2318	related
35479	14774	33179	related
35477	14774	33341	related
35478	14774	44469	related
25687	14776	41553	synonym
53638	14778	304	related
53639	14778	17346	related
29779	14782	3801	synonym
29780	14782	53616	synonym
99624	14794	4062	related
99625	14794	19041	synonym
30539	14807	14807	related
25392	14811	52445	related
25594	14814	23578	related
25592	14814	52486	related
25593	14814	52487	related
26419	14816	52682	related
26420	14816	52683	related
26421	14816	52684	related
26422	14816	52685	related
40437	14821	2178	related
40435	14821	2654	related
40439	14821	15507	synonym
40436	14821	29727	related
40438	14821	53094	synonym
30003	14824	53696	related
54251	14827	1053	synonym
54252	14827	8982	synonym
54248	14827	14327	related
54247	14827	58023	related
54249	14827	58024	related
54250	14827	58025	related
32088	14833	11351	related
32090	14833	15428	related
32089	14833	54056	related
37431	14838	5991	related
37430	14838	18354	related
37432	14838	22656	related
37429	14838	54902	related
33318	14839	261	related
33316	14839	3149	related
33319	14839	3941	related
33315	14839	12655	related
33321	14839	19528	synonym
33320	14839	39713	synonym
33317	14839	42427	related
33314	14839	54234	related
41623	14845	3223	related
41626	14845	8121	related
41624	14845	11227	related
41625	14845	19380	related
41627	14845	55577	related
12901	14856	4584	related
12899	14856	9171	related
12900	14856	11113	related
38979	14858	6021	related
25691	14860	14657	synonym
25688	14860	14776	related
25689	14860	52495	related
25690	14860	52496	related
29222	14862	1034	related
11725	14864	9692	related
11724	14864	37107	related
32902	14865	2218	related
35826	14867	8500	related
35825	14867	14235	related
47567	14875	1256	related
47566	14875	13254	related
48467	14882	99	related
48466	14882	6011	related
40581	14883	7890	related
40579	14883	21761	related
40582	14883	46698	related
40578	14883	46700	related
40580	14883	52613	related
691	14885	3118	related
39756	14886	6875	related
39755	14886	14901	related
39754	14886	20445	related
31792	14889	3286	related
31791	14889	6323	related
31793	14889	41821	related
54639	14903	15218	related
31694	14911	3139	related
31692	14911	6253	related
31693	14911	8285	related
31689	14911	14043	related
31690	14911	17511	related
31691	14911	17974	related
35469	14917	1506	related
35470	14917	44457	related
49823	14925	5097	related
49822	14925	7830	related
49825	14925	9079	related
49826	14925	19886	related
49824	14925	56962	related
55013	14926	29682	related
55012	14926	58313	related
55014	14926	58314	related
38247	14931	361	related
38246	14931	2312	related
38248	14931	11892	synonym
38245	14931	55050	related
49404	14940	2389	related
49403	14940	2521	related
31427	14943	5182	related
31428	14943	6130	related
50723	14944	36520	related
50722	14944	57211	related
50724	14944	57212	related
50725	14944	57213	related
50726	14944	57214	related
50727	14944	57215	related
48987	14946	4148	synonym
4056	14949	35857	related
14756	14957	1170	related
14758	14957	1421	related
14749	14957	3362	related
14755	14957	3984	related
14746	14957	4321	related
14764	14957	4537	related
14763	14957	4847	related
14765	14957	4855	related
14754	14957	5118	related
14745	14957	5411	related
14731	14957	8052	related
14740	14957	8233	related
14761	14957	8981	related
14759	14957	9596	related
14760	14957	9923	related
14741	14957	11039	related
14769	14957	11371	related
14730	14957	11491	related
14762	14957	13954	related
14751	14957	14190	related
14753	14957	15091	related
14732	14957	17130	related
14739	14957	17311	related
14750	14957	19100	related
14767	14957	20426	related
14743	14957	20681	related
14748	14957	24206	related
14733	14957	24883	related
14735	14957	25792	related
14727	14957	25894	related
14726	14957	27249	related
14738	14957	29456	related
14747	14957	30836	related
14737	14957	32033	related
14728	14957	37407	related
14734	14957	42213	related
14766	14957	46339	related
14729	14957	52363	related
14736	14957	52364	related
14742	14957	52365	related
14744	14957	52366	related
14752	14957	52367	related
53725	14963	11179	related
53726	14963	12078	related
52410	14966	4198	synonym
52407	14966	9682	related
52409	14966	11877	synonym
52408	14966	16355	related
52406	14966	22769	related
47207	14967	8799	related
47205	14967	56509	related
47206	14967	56510	related
46857	14971	2480	related
46855	14971	13062	related
46854	14971	16706	related
46856	14971	56488	related
32805	14974	954	related
25816	14999	4876	synonym
25815	14999	11673	related
25817	14999	31200	synonym
44652	15000	4889	synonym
44651	15000	56124	related
27461	15002	208	synonym
27459	15002	1875	synonym
27446	15002	12912	related
27458	15002	12912	synonym
27460	15002	32488	synonym
27450	15002	33639	related
27456	15002	39729	related
27447	15002	53005	related
27448	15002	53006	related
27449	15002	53007	related
27451	15002	53008	related
27452	15002	53009	related
27453	15002	53010	related
27454	15002	53011	related
27455	15002	53012	related
27457	15002	53013	related
3338	15011	6983	related
3339	15011	7726	related
11720	15013	37095	related
11721	15013	37098	related
11722	15013	51820	related
25913	15015	17503	related
10163	15017	25821	related
3021	15023	4807	related
3022	15023	23461	related
3020	15023	25918	related
42878	15033	28793	related
42879	15033	47739	related
42877	15033	47740	related
37463	15035	1909	related
37459	15035	6338	related
37462	15035	6422	related
37457	15035	10318	related
37460	15035	18151	related
37461	15035	24945	related
37458	15035	45603	related
47906	15036	49384	related
47907	15036	49385	related
47908	15036	56645	related
53468	15039	14493	synonym
53467	15039	57825	related
35434	15043	22868	related
35433	15043	32947	related
3319	15049	8835	related
50320	15053	12106	related
50321	15053	57098	related
29813	15058	6111	related
29812	15058	30910	related
50293	15064	5164	related
50292	15064	52579	related
28323	15068	22614	related
31409	15076	5182	related
31410	15076	6130	related
31412	15076	8011	related
31411	15076	14943	related
13768	15079	2606	related
50056	15092	819	related
50055	15092	973	related
46511	15093	49012	related
53986	15096	18514	synonym
53979	15096	30905	related
53985	15096	38293	synonym
53984	15096	38402	synonym
53987	15096	42813	synonym
53978	15096	57958	related
53980	15096	57959	related
53981	15096	57960	related
53982	15096	57961	related
53983	15096	57962	related
33436	15099	54247	related
33796	15100	54284	related
31200	15105	27876	related
31199	15105	53957	related
31201	15105	53958	related
14500	15133	12906	related
14501	15133	23318	related
9872	15134	18127	related
9871	15134	36421	related
31852	15141	1136	related
31848	15141	1647	related
31850	15141	2075	related
31849	15141	3923	related
31847	15141	5395	related
31851	15141	54040	related
37098	15146	8160	related
37102	15146	19353	synonym
37100	15146	20830	synonym
37093	15146	45449	related
37094	15146	45450	related
37097	15146	45451	related
37096	15146	45452	related
37095	15146	54834	related
37099	15146	54835	related
37101	15146	54836	synonym
27394	15149	12517	related
27393	15149	27647	related
27392	15149	52977	related
50084	15151	199	related
50085	15151	12141	related
47445	15155	5104	synonym
47444	15155	27512	related
99306	15157	16585	synonym
51697	15166	1821	related
46092	15167	2796	related
46091	15167	6217	related
33282	15174	13468	related
33281	15174	43290	related
44957	15178	3007	related
44955	15178	28173	related
44954	15178	56177	related
28101	15180	365	related
28125	15180	2532	synonym
28110	15180	3165	related
28123	15180	4324	related
28127	15180	5783	synonym
28120	15180	5901	related
28124	15180	6373	synonym
28119	15180	7189	related
28112	15180	7816	related
28126	15180	9858	synonym
28106	15180	9926	related
28113	15180	14584	related
28109	15180	17403	related
28117	15180	20399	related
28115	15180	24159	related
28107	15180	24192	related
28111	15180	26303	related
28105	15180	31162	related
28102	15180	31902	related
28114	15180	37682	related
28118	15180	37729	related
28122	15180	45554	related
28104	15180	45751	related
28108	15180	49637	related
28121	15180	52076	related
28103	15180	53187	related
28116	15180	53188	related
30238	15181	4598	related
30239	15181	53754	related
2878	15182	3173	related
2877	15182	19015	related
2875	15182	35327	related
2876	15182	35328	related
2553	15183	50984	related
99355	15184	1383	synonym
99356	15184	6190	synonym
99357	15184	21937	synonym
99358	15184	45834	synonym
25250	15188	5554	related
25253	15188	10921	related
25251	15188	13700	related
25252	15188	18366	related
99418	15192	32160	related
99419	15192	45175	related
33030	15193	3251	synonym
33029	15193	5865	synonym
13453	15194	11492	related
52403	15197	4736	synonym
36590	15201	2124	related
36589	15201	2582	related
53882	15209	34	related
53886	15209	597	related
53883	15209	1298	related
53891	15209	14597	synonym
53887	15209	19424	related
53892	15209	24100	synonym
53884	15209	27929	related
53890	15209	32562	related
53888	15209	57928	related
53889	15209	57931	related
53885	15209	57932	related
26089	15214	52597	related
47425	15215	1013	related
47423	15215	1322	related
47424	15215	1692	related
47427	15215	12604	related
47426	15215	32488	related
52584	15218	902	related
52577	15218	966	related
52581	15218	1238	related
52583	15218	1276	related
52574	15218	1540	related
52580	15218	3126	related
52578	15218	3341	related
52575	15218	3633	related
52590	15218	4491	related
52576	15218	4929	related
52585	15218	6406	related
52582	15218	9545	related
52587	15218	11732	related
52579	15218	21975	related
52589	15218	26354	related
52586	15218	36238	related
52588	15218	57505	related
47732	15231	13728	related
47731	15231	32139	related
30934	15238	704	synonym
30935	15238	1125	synonym
30929	15238	15585	related
30928	15238	23360	related
30932	15238	27887	related
30936	15238	28278	synonym
30927	15238	41400	related
30931	15238	41401	related
30930	15238	53904	related
30933	15238	53905	related
54833	15249	15270	related
54834	15249	24794	related
54835	15249	58252	related
47475	15251	1415	synonym
44144	15253	56008	related
44145	15253	56009	synonym
44146	15253	56010	synonym
44147	15253	56011	synonym
44148	15253	56012	synonym
44149	15253	56013	synonym
32924	15258	214	synonym
32925	15258	565	synonym
32922	15258	3510	related
32921	15258	4058	related
32923	15258	54167	related
50966	15263	3595	related
50964	15263	3657	related
50965	15263	4754	related
2291	15266	1617	synonym
2292	15266	5937	synonym
2289	15266	7390	synonym
2287	15266	19503	related
2290	15266	30291	synonym
2286	15266	50924	related
2288	15266	50925	related
54074	15269	5832	related
54076	15269	12317	related
54075	15269	57984	related
37917	15273	16290	related
37918	15273	25531	related
4106	15275	4610	related
4104	15275	5513	related
4108	15275	6426	related
4105	15275	11001	related
4103	15275	17699	related
4107	15275	21638	related
25498	15278	9841	related
40703	15280	11731	related
31935	15285	5554	related
31937	15285	10921	related
31934	15285	15188	related
31936	15285	18366	related
2548	15288	26312	related
2547	15288	35141	related
2546	15288	50982	related
35906	15289	44796	related
35907	15289	54611	related
53809	15291	208	related
53807	15291	1772	related
53808	15291	2478	related
31390	15294	6751	related
31381	15294	8961	related
31369	15294	12273	related
31384	15294	14880	related
31366	15294	15601	related
31395	15294	16294	related
31394	15294	16305	related
31385	15294	17297	related
31380	15294	17960	related
31386	15294	19769	related
31396	15294	26632	related
31374	15294	27570	related
31392	15294	31934	related
31363	15294	35583	related
31382	15294	41815	related
31368	15294	43136	related
31370	15294	46391	related
31391	15294	49014	related
31376	15294	50161	related
31377	15294	50162	related
31364	15294	53990	related
31365	15294	53991	related
31367	15294	53992	related
31371	15294	53993	related
31372	15294	53994	related
31373	15294	53995	related
31375	15294	53996	related
31378	15294	53997	related
31379	15294	53998	related
31383	15294	53999	related
31387	15294	54000	related
31388	15294	54001	related
31389	15294	54002	related
31393	15294	54003	related
12320	15296	6528	related
12319	15296	19122	related
12321	15296	21625	related
12322	15296	23395	synonym
12323	15296	30670	synonym
12318	15296	51939	related
54525	15301	22720	related
54526	15301	58137	related
28690	15302	8184	related
28692	15302	16767	related
28691	15302	22566	related
29947	15307	17727	related
29946	15307	40858	related
50041	15309	19098	related
50042	15309	31320	related
50039	15309	57029	related
50040	15309	57030	related
37720	15312	4937	related
50382	15313	3175	related
50383	15313	5244	related
50379	15313	6322	related
50384	15313	11881	related
50386	15313	20526	related
50380	15313	21539	related
50381	15313	47650	related
50385	15313	47652	related
33472	15319	4971	related
12917	15320	21335	synonym
12916	15320	52058	related
52431	15323	21192	related
51703	15327	488	related
51704	15327	6782	related
51701	15327	16892	related
51700	15327	21628	related
51702	15327	32353	related
44865	15329	1735	related
44866	15329	4797	related
42419	15331	10798	related
42420	15331	23405	related
42418	15331	27577	related
37844	15333	1594	related
37843	15333	12596	related
14785	15334	15168	related
27386	15344	230	related
29979	15354	2257	related
29978	15354	8607	related
29980	15354	40900	related
29977	15354	53689	related
689	15360	29210	related
39886	15374	46406	related
40552	15381	8754	related
40553	15381	22723	related
40554	15381	46682	related
14231	15384	1620	related
14232	15384	4483	related
13335	15389	1010	synonym
13333	15389	4878	related
13334	15389	9270	related
35929	15394	11950	related
35928	15394	27861	related
51888	15409	12199	related
51887	15409	33587	related
29701	15420	53591	related
29702	15420	53592	related
37726	15423	25406	synonym
42536	15425	3372	related
42537	15425	4646	related
42535	15425	7179	related
42539	15425	19341	synonym
42538	15425	22555	synonym
40527	15427	2093	synonym
32094	15428	11351	related
32096	15428	14833	related
32095	15428	54056	related
27390	15430	644	related
2639	15431	31634	related
43133	15433	23197	related
43135	15433	23914	related
43134	15433	36683	related
52985	15434	1465	related
52983	15434	2138	related
52984	15434	3952	related
52986	15434	32655	related
44395	15435	18515	related
44396	15435	48279	related
34300	15439	3747	synonym
36473	15446	45125	related
4029	15450	2000	related
4030	15450	6815	related
39220	15454	4527	related
39219	15454	26870	related
54302	15473	3546	related
54301	15473	4741	related
47746	15479	2924	related
47747	15479	7042	synonym
47745	15479	27305	related
28009	15484	11000	related
28008	15484	13922	related
2802	15488	1873	related
2804	15488	2710	synonym
2803	15488	24661	related
12890	15492	31354	related
12891	15492	37703	related
524	15495	18876	synonym
523	15495	28057	related
27793	15507	14821	synonym
27791	15507	15577	related
27792	15507	53094	synonym
38980	15512	20975	related
33792	15520	896	related
30858	15533	5733	related
30857	15533	12606	related
30859	15533	43141	related
2183	15537	352	related
2184	15537	10871	synonym
42751	15540	17882	related
42750	15540	19333	related
42748	15540	47685	related
42753	15540	47686	related
42746	15540	55712	related
42747	15540	55713	related
42749	15540	55714	related
42752	15540	55715	related
550	15548	8236	related
549	15548	50527	related
551	15548	50528	related
33702	15549	553	related
33703	15549	43536	related
33483	15552	17788	related
33484	15552	30195	related
36439	15560	7312	related
36440	15560	16554	synonym
36585	15561	18444	related
36586	15561	54758	synonym
35931	15565	22937	related
54098	15569	57988	related
54099	15569	57989	related
54100	15569	57990	related
1002	15571	34317	related
1004	15571	34318	related
1001	15571	50661	related
1003	15571	50662	related
1005	15571	50663	related
1006	15571	50664	related
33668	15573	14091	related
30937	15585	15238	related
30938	15585	23360	related
30939	15585	27887	related
26095	15590	20555	related
26093	15590	39296	related
26094	15590	39297	related
47336	15592	24446	related
47335	15592	56527	related
39399	15597	9023	related
40451	15600	10625	related
40450	15600	24999	related
40452	15600	55355	related
44465	15602	3720	related
44464	15602	6926	related
44463	15602	12017	related
44462	15602	24760	related
45691	15604	11157	related
14952	15610	257	related
14951	15610	3943	related
14953	15610	13836	related
777	15613	17829	related
778	15613	23031	related
42428	15620	2605	related
42426	15620	3364	related
42427	15620	5725	related
42430	15620	7668	related
42429	15620	10093	related
42425	15620	53228	related
30808	15622	31408	related
25321	15624	10292	related
25320	15624	31144	related
338	15626	3759	related
337	15626	11409	related
37198	15627	3027	related
37199	15627	25369	synonym
37200	15627	54858	synonym
2088	15633	11246	synonym
54966	15635	2044	synonym
54964	15635	15881	related
54965	15635	21200	related
4216	15636	1160	synonym
4217	15636	2100	synonym
4215	15636	18391	synonym
4214	15636	20017	synonym
4206	15636	35988	related
4208	15636	35989	related
4212	15636	35990	related
4209	15636	35991	related
4210	15636	35992	related
4207	15636	51260	related
4211	15636	51261	related
4213	15636	51262	related
50093	15645	3448	related
50091	15645	57045	related
50092	15645	57046	related
36020	15647	1335	related
36021	15647	5627	related
37517	15650	26963	related
37518	15650	45634	related
3112	15666	537	related
3111	15666	2182	related
27176	15671	13016	synonym
27175	15671	39687	related
25912	15673	22356	related
385	15674	1150	related
386	15674	33807	related
30522	15675	256	related
30515	15675	1171	related
30524	15675	1308	related
30537	15675	3019	related
30517	15675	3358	related
30529	15675	4977	related
30523	15675	5226	related
30533	15675	7010	related
30527	15675	11205	related
30536	15675	11457	related
30526	15675	13943	related
30532	15675	14807	related
30525	15675	16847	related
30535	15675	20708	related
30516	15675	22005	related
30520	15675	23874	related
30534	15675	25212	related
30531	15675	25857	related
30518	15675	26056	related
30530	15675	41803	related
30519	15675	45831	related
30538	15675	47370	related
30521	15675	47372	related
30528	15675	52242	related
36702	15677	7061	related
36703	15677	8794	related
36701	15677	16308	related
36704	15677	22859	related
26588	15686	25169	related
26590	15686	28823	related
26587	15686	52712	related
26589	15686	52713	related
26591	15686	52714	synonym
39949	15699	22636	related
39948	15699	46467	related
932	15700	17881	related
933	15700	34264	related
45445	15703	4482	synonym
45442	15703	11914	related
45446	15703	13066	synonym
45443	15703	25182	related
45440	15703	48700	related
45441	15703	56259	related
45444	15703	56260	related
26106	15707	25611	related
36680	15709	13681	related
3616	15724	157	related
3617	15724	987	related
3631	15724	5303	related
3618	15724	7093	related
3626	15724	10383	related
3629	15724	10667	related
3621	15724	10829	related
3628	15724	12779	related
3633	15724	15267	related
3619	15724	16419	related
3615	15724	21194	related
3622	15724	21399	related
3627	15724	21512	related
3630	15724	22895	related
3635	15724	26591	related
3620	15724	29158	related
3625	15724	35630	related
3637	15724	46225	related
3623	15724	51172	related
3624	15724	51173	related
3632	15724	51174	related
3636	15724	51175	related
4651	15749	24626	related
4653	15749	36179	related
4652	15749	51333	related
35613	15766	2152	related
35612	15766	4981	related
35614	15766	18405	related
2323	15771	6258	related
2326	15771	7938	related
2325	15771	8352	related
2327	15771	11141	related
2324	15771	18359	related
54542	15776	58144	related
52021	15789	6876	related
14704	15792	38567	related
14705	15792	52357	related
29164	15805	53459	related
46252	15808	8225	related
46251	15808	11730	related
53033	15818	32998	related
53031	15818	57686	related
53032	15818	57687	related
26892	15829	9312	related
26893	15829	13188	related
26897	15829	13938	related
26889	15829	39603	related
26894	15829	39604	related
26891	15829	43532	related
26896	15829	47508	related
26890	15829	52813	related
26895	15829	52814	related
40065	15836	5946	synonym
40067	15836	7027	synonym
40066	15836	9564	synonym
40063	15836	12408	synonym
40064	15836	23058	synonym
40061	15836	55291	related
40062	15836	55292	related
27918	15837	5550	synonym
43151	15838	55803	synonym
13547	15840	17781	related
13548	15840	52208	related
51470	15843	10343	related
35849	15845	7856	related
35848	15845	11896	related
35850	15845	53232	related
32160	15849	6770	related
32159	15849	13408	related
32161	15849	29401	synonym
40211	15861	2506	synonym
40207	15861	4768	related
40210	15861	10200	related
40209	15861	11605	related
40208	15861	16593	related
3031	15862	21404	related
3030	15862	51069	related
922	15863	9735	related
923	15863	18381	related
924	15863	34263	related
925	15863	50651	synonym
926	15863	50652	synonym
30977	15867	25253	related
2102	15878	34960	related
2098	15878	50886	related
2099	15878	50887	related
2100	15878	50888	related
2101	15878	50889	related
25261	15879	23682	related
25260	15879	25974	related
36990	15882	3213	related
36991	15882	9557	related
31728	15884	8254	related
31729	15884	29650	related
38652	15890	34674	related
52351	15896	521	related
52356	15896	3496	synonym
52355	15896	26405	related
52357	15896	31085	synonym
52352	15896	42774	related
52353	15896	50321	related
52354	15896	57489	related
25807	15900	22659	synonym
53754	15902	2094	related
53755	15902	57895	related
54059	15903	5276	related
54058	15903	29579	related
35963	15905	2358	related
27814	15908	5894	related
40890	15917	417	related
40889	15917	498	related
40894	15917	3071	synonym
40891	15917	27379	related
40893	15917	55174	synonym
40892	15917	55421	related
9834	15919	4251	related
9833	15919	4927	related
9835	15919	8533	related
9832	15919	51410	related
53488	15921	602	related
53487	15921	20224	related
53486	15921	55097	related
35455	15927	1506	related
35454	15927	15888	related
26878	15929	703	synonym
26881	15929	4059	synonym
26880	15929	5222	synonym
26879	15929	19042	synonym
26874	15929	52808	related
26875	15929	52809	related
26876	15929	52810	related
26877	15929	52811	related
54070	15932	4283	related
10991	15946	51672	related
4191	15951	7512	related
28634	15957	14207	related
28633	15957	53365	related
52785	15964	31348	related
28836	15968	279	related
28889	15968	452	related
28841	15968	1903	related
28856	15968	6593	related
28837	15968	10166	related
28873	15968	17578	related
28840	15968	23963	related
28846	15968	24503	related
28852	15968	28564	related
28865	15968	28677	related
28888	15968	32565	related
28839	15968	32988	related
28874	15968	33491	related
28842	15968	40438	related
28844	15968	40439	related
28845	15968	40440	related
28850	15968	40441	related
28854	15968	40443	related
28859	15968	40444	related
28860	15968	40445	related
28861	15968	40446	related
28864	15968	40447	related
28866	15968	40449	related
28868	15968	40450	related
28869	15968	40452	related
28870	15968	40453	related
28871	15968	40454	related
28875	15968	40457	related
28878	15968	40458	related
28879	15968	40459	related
28880	15968	40460	related
28882	15968	40461	related
28883	15968	40462	related
28887	15968	40463	related
28838	15968	53434	related
28843	15968	53435	related
28847	15968	53436	related
28848	15968	53437	related
28849	15968	53438	related
28851	15968	53439	related
28853	15968	53440	related
28855	15968	53441	related
28857	15968	53442	related
28858	15968	53443	related
28862	15968	53444	related
28863	15968	53445	related
28867	15968	53446	related
28872	15968	53447	related
28876	15968	53448	related
28877	15968	53449	related
28881	15968	53450	related
28884	15968	53451	related
28885	15968	53452	related
28886	15968	53453	related
32244	15969	2683	related
32243	15969	3023	related
292	15979	5877	related
294	15979	13457	related
293	15979	33719	related
29802	15980	11784	related
29801	15980	27417	related
29799	15980	53621	related
29800	15980	53622	related
31521	15983	14831	related
31522	15983	17407	related
26028	15986	23408	related
26026	15986	39216	related
26027	15986	39217	related
35832	15997	133	related
35835	15997	1926	related
35836	15997	3437	related
35833	15997	14333	related
35834	15997	32749	related
55152	16003	22526	related
55151	16003	31825	related
46132	16013	3249	related
29624	16016	2772	related
29626	16016	6138	synonym
29625	16016	7704	related
29623	16016	24670	related
29622	16016	53575	related
99686	16017	1383	synonym
99687	16017	44932	related
3127	16022	2622	related
3126	16022	5114	related
3125	16022	19501	related
52720	16023	57555	related
3304	16027	6568	related
99540	16033	2231	synonym
99541	16033	7358	related
99542	16033	57497	synonym
51640	16039	7710	related
51642	16039	10719	related
51641	16039	14424	related
51645	16039	17614	related
51643	16039	18560	related
51644	16039	24168	related
10466	16050	28042	related
10467	16050	51569	related
14478	16056	961	related
14479	16056	13662	related
14480	16056	21658	related
41904	16057	1999	related
41907	16057	3444	related
41906	16057	4150	related
41910	16057	5645	synonym
41903	16057	6106	related
41908	16057	6224	related
41909	16057	9867	related
41911	16057	11602	synonym
41905	16057	21800	related
41901	16057	39664	related
41902	16057	54780	related
48605	16059	7232	related
48604	16059	15816	related
48606	16059	49524	related
26096	16065	39299	related
26097	16065	39300	related
11517	16068	17737	related
99581	16070	3673	antonym
41231	16082	3165	synonym
41232	16082	3745	synonym
41229	16082	4494	synonym
41230	16082	19060	synonym
41228	16082	33093	synonym
41227	16082	55492	related
12200	16086	20943	related
12198	16086	25644	related
12197	16086	37389	related
12201	16086	45426	related
12199	16086	51917	related
39192	16092	55166	synonym
55150	16095	26750	synonym
43179	16107	11104	related
43177	16107	26073	related
43178	16107	30815	related
25564	16108	1459	related
25565	16108	2760	related
25567	16108	2991	related
25569	16108	12246	related
25566	16108	23908	related
25568	16108	25744	related
49330	16112	9382	related
49331	16112	56877	related
49332	16112	56879	related
49333	16112	56880	related
25674	16124	26047	related
2560	16128	35151	related
36359	16129	11545	related
36362	16129	14805	related
36366	16129	24787	related
36367	16129	26438	related
36364	16129	45075	related
36360	16129	54678	related
36361	16129	54686	related
36363	16129	54687	related
36365	16129	54688	related
36938	16130	27328	related
36939	16130	35790	synonym
36940	16130	45435	synonym
35948	16132	5506	related
35947	16132	27278	related
35949	16132	31235	related
2438	16140	13966	related
2439	16140	24984	related
2437	16140	35065	related
27602	16150	1049	related
27603	16150	6705	related
27608	16150	36831	synonym
27605	16150	39858	related
27609	16150	39858	synonym
27611	16150	52329	synonym
27604	16150	53038	related
27606	16150	53039	related
27607	16150	53040	synonym
27610	16150	53041	synonym
35615	16164	3938	related
35616	16164	9207	related
35617	16164	21541	related
32889	16167	22689	related
50219	16169	4753	related
509	16171	13837	related
507	16171	30071	related
511	16171	33889	related
508	16171	50518	related
510	16171	50519	related
99456	16173	1221	related
99457	16173	7547	synonym
40301	16181	55320	synonym
4496	16182	1646	related
4495	16182	51317	related
50443	16188	4304	related
50440	16188	16756	related
50441	16188	24085	related
50442	16188	28570	related
25317	16199	2008	related
25319	16199	4898	related
25318	16199	38757	related
27545	16202	20134	related
27547	16202	21725	related
27546	16202	39801	related
28422	16209	5491	synonym
28423	16209	12393	synonym
28421	16209	46023	synonym
28408	16209	53279	related
28409	16209	53280	related
28410	16209	53281	related
28411	16209	53282	related
28412	16209	53283	related
28413	16209	53284	related
28414	16209	53285	related
28415	16209	53286	related
28416	16209	53287	related
28417	16209	53288	related
28418	16209	53289	related
28419	16209	53290	related
28420	16209	53291	synonym
10971	16214	1737	related
10972	16214	7070	related
10973	16214	10588	related
32029	16215	229	related
32028	16215	300	related
32027	16215	1272	related
54848	16219	6916	related
54847	16219	33466	related
54849	16219	58259	related
52348	16224	6059	related
52345	16224	7573	related
52346	16224	16075	related
52347	16224	50320	related
36009	16226	258	synonym
36008	16226	3723	related
36005	16226	7501	related
36007	16226	21204	related
36006	16226	54621	related
99387	16229	5775	synonym
99388	16229	13194	related
99389	16229	22031	synonym
40588	16236	1908	related
40589	16236	3272	related
40587	16236	7944	related
37774	16240	5357	related
50157	16245	3119	related
50156	16245	4390	related
